CVEGEO,SEMANA 1,SEMANA 2,SEMANA 3,SEMANA 4,SEMANA 5,SEMANA 6,SEMANA 7,SEMANA 8,SEMANA 9,SEMANA 10,SEMANA 11,SEMANA 12,SEMANA 13,SEMANA 14,SEMANA 15,SEMANA 16,SEMANA 17,SEMANA 18,SEMANA 19,SEMANA 20
30152,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30153,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30154,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30155,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4
30156,1,1,1,2,2,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30157,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30158,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30159,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30160,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30161,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30162,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30163,1,1,1,2,2,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30164,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30165,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30166,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30167,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30168,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4
30169,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30170,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30171,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30172,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30173,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30174,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30175,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30176,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30177,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30178,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30179,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30180,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30181,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30182,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30183,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30184,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30185,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4
30186,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30187,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30188,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30189,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30190,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30191,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30192,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
30193,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4
30194,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30195,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
30196,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30197,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30198,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30199,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30200,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
30201,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30202,1,1,1,2,2,3,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30203,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30204,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30205,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30206,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30207,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
30208,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30209,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
30210,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
30211,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
30212,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4
31001,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
31002,1,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4
31003,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31004,1,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4
31005,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31006,1,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4
31007,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31008,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31009,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4
31010,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31011,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31012,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
31013,1,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4
31014,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31015,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
31016,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31017,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31018,1,1,1,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4
31019,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31020,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
31021,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4
31022,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31023,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
31024,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
31025,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31026,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4
31027,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4
31028,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31029,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31030,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
31031,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
31032,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31033,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31034,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31035,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
31036,1,1,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4
31037,1,1,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4
31038,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31039,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
31040,1,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4
31041,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4
31042,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
31043,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
31044,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31045,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
31046,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
31047,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31048,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
31049,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31050,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
31051,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31052,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31053,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
31054,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31055,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31056,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4
31057,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31058,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
31059,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
31060,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31061,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4
31062,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
31063,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
31064,1,1,1,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4
31065,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
31066,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31067,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31068,1,1,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4
31069,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31070,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31071,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31072,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31073,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
31074,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
31075,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31076,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31077,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4
31078,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
31079,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31080,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
31081,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
31082,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31083,1,1,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4
31084,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31085,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31086,1,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4
31087,1,1,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4
31088,1,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4
31089,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
31090,1,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4
31091,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4
31092,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31093,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
31094,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
31095,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31096,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4
31097,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31098,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31099,1,1,1,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4
31100,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31101,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31102,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
31103,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4
31104,1,1,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4
31105,1,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4
31106,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
32001,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
32002,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
32003,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4
32004,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4
32005,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4
32006,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4
32007,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
32008,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
32009,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4
32010,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
32011,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
32012,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4
32013,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
32014,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4
32015,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
32016,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32017,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
32018,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
32019,1,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
32020,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
32021,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4
32022,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4
32023,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32024,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
32025,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4
32026,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32027,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32028,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
32029,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4
32030,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
32031,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32032,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
32033,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
32034,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
32035,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
32036,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
32037,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32038,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
32039,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4
32040,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4
32041,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32042,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32043,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
32044,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
32045,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
32046,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
32047,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
32048,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
32049,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4
32050,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
32051,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
32052,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
32053,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
32054,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32055,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32056,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32057,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
32058,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
04012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
